Periodname,Provider Parent org code,Provider Parent name,Provider Org code,Provider Org name,Commissioner Parent Org Code,Commissioner Org Name,Commissioner Org Code,Ip Elect Ord,Ip Elect Day,Ip Elect Total,Ip Elecord Planned,Ip Elecday Planned,Ip Electotal Planned,Ip Elect Total Tc,Ip Nonelect,Op Gprefsmade M,Op Gprefsseen M,Op Gprefsmade Ga M,Op Gprefsseen Ga M,Op Otherrefsmade Ga M,Op 1statt Ga M
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QH8,NHS THURROCK CCG,07G,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QH8,NHS BASILDON AND BRENTWOOD CCG,99E,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QH8,NHS CASTLE POINT AND ROCHFORD CCG,99F,0,0,0,0,0,0,0,0,0,1,0,1,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QH8,NHS SOUTHEND CCG,99G,0,2,2,0,0,0,0,0,1,1,1,1,2,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHG,NHS MILTON KEYNES CCG,04F,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHG,NHS BEDFORDSHIRE CCG,06F,0,0,0,0,0,0,0,0,0,1,0,1,2,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHL,NHS BIRMINGHAM AND SOLIHULL CCG,15E,1,0,1,0,0,0,0,2,0,0,0,0,2,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHM,NHS NORTHUMBERLAND CCG,00L,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHM,NHS SOUTH TYNESIDE CCG,00N,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHM,NHS NEWCASTLE GATESHEAD CCG,13T,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QHM,NHS COUNTY DURHAM CCG,84H,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJ2,NHS DERBY AND DERBYSHIRE CCG,15M,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJG,NHS IPSWICH AND EAST SUFFOLK CCG,06L,1,0,1,0,0,0,0,0,2,0,2,0,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJG,NHS NORTH EAST ESSEX CCG,06T,1,0,1,0,0,0,0,1,1,0,1,0,3,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJG,NHS WEST SUFFOLK CCG,07K,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJK,NHS DEVON CCG,15N,0,1,1,0,0,0,0,2,0,2,0,2,4,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QJM,NHS LINCOLNSHIRE CCG,71E,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QK1,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,03W,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QK1,NHS LEICESTER CITY CCG,04C,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QKK,NHS SOUTH EAST LONDON CCG,72Q,14,57,71,3,3,6,0,313,263,254,259,251,333,568
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QKS,NHS KENT AND MEDWAY CCG,91Q,1,3,4,1,2,3,0,17,5,19,5,19,24,38
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QM7,NHS EAST AND NORTH HERTFORDSHIRE CCG,06K,0,0,0,0,0,0,0,1,2,1,2,1,3,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QM7,NHS HERTS VALLEYS CCG,06N,0,0,0,0,0,0,0,0,3,1,3,1,3,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QM7,NHS WEST ESSEX CCG,07H,0,0,0,0,0,0,0,1,2,0,2,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS BARKING AND DAGENHAM CCG,07L,0,0,0,0,0,0,0,1,3,1,3,1,1,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS CITY AND HACKNEY CCG,07T,0,0,0,0,0,0,0,3,1,1,1,1,2,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS HAVERING CCG,08F,0,0,0,0,0,0,0,0,3,2,3,2,4,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS NEWHAM CCG,08M,1,1,2,1,1,2,0,1,2,2,2,2,3,6
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS REDBRIDGE CCG,08N,0,0,0,0,0,0,0,1,4,1,4,1,0,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS TOWER HAMLETS CCG,08V,0,3,3,0,0,0,0,4,3,4,3,4,3,8
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMF,NHS WALTHAM FOREST CCG,08W,0,0,0,0,0,0,0,1,1,1,1,1,1,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMJ,NHS NORTH CENTRAL LONDON CCG,93C,0,4,4,0,0,0,0,9,20,17,20,17,12,34
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QMM,NHS NORFOLK AND WAVENEY CCG,26A,0,0,0,0,0,0,0,0,1,0,1,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNC,NHS NORTH STAFFORDSHIRE CCG,05G,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNC,NHS STAFFORD AND SURROUNDS CCG,05V,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNC,NHS STOKE ON TRENT CCG,05W,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNQ,NHS SURREY HEATH CCG,10C,0,8,8,0,2,2,0,7,7,0,7,0,4,5
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNQ,NHS EAST BERKSHIRE CCG,15D,1,0,1,0,0,0,0,11,10,1,10,1,10,8
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNQ,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,99M,0,11,11,0,0,0,0,13,8,5,8,5,8,25
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNX,NHS BRIGHTON AND HOVE CCG,09D,0,1,1,0,0,0,0,2,2,3,2,3,4,5
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNX,NHS WEST SUSSEX CCG,70F,2,15,17,1,1,2,0,31,11,16,11,16,48,46
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QNX,NHS EAST SUSSEX CCG,97R,0,3,3,0,0,0,0,5,6,5,6,5,10,14
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QOP,NHS TAMESIDE AND GLOSSOP CCG,01Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QOP,NHS MANCHESTER CCG,14L,0,1,1,0,0,0,0,0,0,1,0,1,3,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QOQ,NHS NORTH LINCOLNSHIRE CCG,03K,0,0,0,0,0,0,0,0,1,2,1,2,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",92G,0,0,0,0,0,0,0,0,0,1,0,1,1,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QPM,NHS NORTHAMPTONSHIRE CCG,78H,0,0,0,0,0,0,0,0,1,0,1,0,2,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QR1,NHS GLOUCESTERSHIRE CCG,11M,0,0,0,0,0,0,0,0,1,0,1,0,1,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS NORTH HAMPSHIRE CCG,10J,0,1,1,0,0,0,0,1,1,3,1,3,4,10
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS FAREHAM AND GOSPORT CCG,10K,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS ISLE OF WIGHT CCG,10L,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS PORTSMOUTH CCG,10R,2,0,2,0,0,0,0,1,0,1,0,1,2,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS SOUTH EASTERN HAMPSHIRE CCG,10V,1,2,3,0,0,0,0,4,2,1,2,1,4,7
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS SOUTHAMPTON CCG,10X,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRL,NHS WEST HAMPSHIRE CCG,11A,0,0,0,0,0,0,0,0,1,0,1,0,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS BRENT CCG,07P,1,0,1,0,0,0,0,10,4,2,4,2,5,9
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS EALING CCG,07W,0,0,0,0,0,0,0,4,6,7,6,7,1,13
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS HOUNSLOW CCG,07Y,1,9,10,0,0,0,0,13,11,6,11,6,13,15
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS HAMMERSMITH AND FULHAM CCG,08C,2,1,3,1,0,1,0,12,68,71,68,71,22,87
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS HARROW CCG,08E,0,0,0,0,0,0,0,2,0,0,0,0,2,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS HILLINGDON CCG,08G,0,0,0,0,0,0,0,1,2,3,2,3,3,5
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS WEST LONDON CCG,08Y,0,0,0,0,0,0,0,7,10,11,10,11,5,20
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QRV,NHS CENTRAL LONDON (WESTMINSTER) CCG,09A,0,2,2,0,0,0,0,4,4,8,4,8,9,14
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QSL,NHS SOMERSET CCG,11X,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,52R,0,0,0,0,0,0,0,0,1,1,1,1,0,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QT6,NHS KERNOW CCG,11N,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QU9,NHS OXFORDSHIRE CCG,10Q,0,0,0,0,0,0,0,3,2,1,2,1,2,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QU9,NHS BUCKINGHAMSHIRE CCG,14Y,0,1,1,0,0,0,0,1,2,0,2,0,2,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QU9,NHS BERKSHIRE WEST CCG,15A,0,1,1,0,0,0,0,1,4,2,4,2,13,6
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QUA,NHS DUDLEY CCG,05C,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QUA,NHS WALSALL CCG,05Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QUA,NHS WOLVERHAMPTON CCG,06A,0,0,0,0,0,0,0,1,1,1,1,1,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,06H,0,0,0,0,0,0,0,1,2,1,2,1,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",15C,0,0,0,0,0,0,0,0,0,1,0,1,0,2
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QVV,NHS DORSET CCG,11J,0,0,0,0,0,0,0,0,0,2,0,2,1,3
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QWE,NHS SOUTH WEST LONDON CCG,36L,128,452,580,16,84,100,0,2229,3631,3727,3611,3694,2872,6120
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QWO,NHS GREATER HUDDERSFIELD CCG,03A,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QWO,NHS LEEDS CCG,15F,0,0,0,0,0,0,0,0,0,0,0,0,2,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QWO,NHS BRADFORD DISTRICT AND CRAVEN CCG,36J,0,1,1,0,0,0,0,0,1,1,1,1,1,4
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QWU,NHS COVENTRY AND RUGBY CCG,05A,0,1,1,0,0,0,0,1,1,0,1,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QXU,NHS SURREY HEARTLANDS CCG,92A,13,48,61,3,6,9,0,217,102,88,101,88,266,308
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QYG,NHS SOUTHPORT AND FORMBY CCG,01V,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QYG,NHS ST HELENS CCG,01X,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QYG,NHS WIRRAL CCG,12F,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QYG,NHS CHESHIRE CCG,27D,0,0,0,0,0,0,0,1,1,1,1,1,1,1
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,QYG,NHS LIVERPOOL CCG,99A,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,,NHS ENGLAND,X24,0,0,0,0,0,0,0,0,11,7,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QKK,NHS SOUTH EAST LONDON CCG,72Q,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QKS,NHS KENT AND MEDWAY CCG,91Q,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QMJ,NHS NORTH CENTRAL LONDON CCG,93C,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QNQ,NHS EAST BERKSHIRE CCG,15D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QOP,NHS SALFORD CCG,01G,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QRV,NHS HOUNSLOW CCG,07Y,0,0,0,0,0,0,0,0,7,2,0,0,0,0
MAR-May-2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,QRV,NHS HAMMERSMITH AND FULHAM CCG,08C,0,0,0,0,0,0,0,0,6,5,0,0,0,0
